position,response_index,region,prefix,actual_next_token_id,actual_next_token,arm,rank,token_id,token_text,raw_logit,probability_T0.6,probability_T1.0,log_probability_T0.6
97,96,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>",3346,go,teacher,6,28535,goto,27.25,6.305116853596367e-16,7.582459105037742e-10,-35.0
97,96,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>",3346,go,student,7,25515,_go,26.125,7.765550944219734e-16,8.59201931824316e-10,-34.791664123535156
97,96,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>",3346,go,teacher,7,18002,.go,26.875,3.37488578190892e-16,5.2113424686695e-10,-35.625
97,96,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>",3346,go,student,8,18002,.go,25.875,5.119379782932306e-16,6.691471265973803e-10,-35.20832824707031
97,96,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>",3346,go,teacher,8,25515,_go,26.75,2.7401957888995964e-16,4.598993963433884e-10,-35.83333206176758
97,96,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>",3346,go,student,9,9546,going,22.25,1.2171784869886103e-18,1.7832168033860007e-11,-41.249996185302734
97,96,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>",3346,go,teacher,9,25525,/go,23.0,5.289822602216026e-19,1.0815797042706965e-11,-42.08333206176758
97,96,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>",3346,go,student,10,75664,"""go",22.25,1.2171784869886103e-18,1.7832168033860007e-11,-41.249996185302734
97,96,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>",3346,go,teacher,10,9546,going,22.5,2.298950247738069e-19,6.560112696119003e-12,-42.916664123535156
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,1,311, to,54.0,1.0,1.0,0.0
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,1,311, to,52.75,1.0,1.0,0.0
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,2,26939,到,25.875,4.3898147951794565e-21,6.101936989542922e-13,-46.875
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,2,26939,到,25.5,1.8870933372092514e-20,1.4637784257268138e-12,-45.416664123535156
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,3,2346,_to,24.5,4.438001196060742e-22,1.5428111533547645e-13,-49.16666793823242
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,3,2346,_to,24.875,6.658904097454174e-21,7.835042293777295e-13,-46.45833206176758
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,4,128252, إلى,24.0,1.9287498933537385e-22,9.357622912219837e-14,-50.0
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,4,128252, إلى,23.625,8.291309796333216e-22,2.2447771723041465e-13,-48.541664123535156
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,5,2389,.to,23.625,1.032385422106359e-22,6.431393774746635e-14,-50.625
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,5,2389,.to,23.5,6.731998611023858e-22,1.9810088085995409e-13,-48.75
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,6,31709,	to,23.5,8.382291459560635e-23,5.6756852093598625e-14,-50.833335876464844
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,6,31709,	to,23.375,5.465960919162194e-22,1.7482341258239636e-13,-48.95833206176758
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,7,6395, zu,22.625,1.9499218471990393e-23,2.365977659830095e-14,-52.29166793823242
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,7,6395, zu,22.25,8.382323013996844e-23,5.6756852093598625e-14,-50.83333206176758
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,8,983,to,22.0,6.880603376379614e-24,1.266416662428502e-14,-53.333335876464844
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,8,983,to,22.0,5.525960543653601e-23,4.420228560345768e-14,-51.25
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,9,2014, To,21.625,3.682921381616866e-24,8.703945394560476e-15,-53.958335876464844
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,9,2014, To,21.25,1.5832143333807154e-23,2.0879678940140776e-14,-52.5
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,student,10,4686,-to,18.375,1.63593157930437e-26,3.37488578190892e-16,-59.375
98,97,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go",311, to,teacher,10,4686,-to,18.625,1.9929727675316408e-25,1.5125188877038631e-15,-56.875
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,1,26482, drawer,48.5,1.0,1.0,0.0
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,1,26482, drawer,48.25,1.0,1.0,0.0
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,2,80127,drawer,28.875,6.2366807207438375e-15,2.998960857425459e-09,-32.70832824707031
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,2,80127,drawer,28.625,6.2366570038213144e-15,2.998960857425459e-09,-32.70833206176758
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,3,61607, drawers,28.5,3.3382546774346055e-15,2.061153470123145e-09,-33.33332824707031
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,3,61607, drawers,28.0,2.200702134766289e-15,1.6052279505629485e-09,-33.75
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,4,69901,.drawer,27.0,2.740206376811437e-16,4.5990555808117506e-10,-35.83332824707031
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,4,69901,.drawer,26.75,2.7401957888995964e-16,4.5990555808117506e-10,-35.83333206176758
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,5,48260, Drawer,25.875,4.202242617019646e-17,1.493094675675266e-10,-37.70832824707031
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,5,48260, Drawer,25.5,3.411944664491378e-17,1.3176514046531196e-10,-37.916664123535156
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,6,4038, draw,22.75,2.298950247738069e-19,6.5602007333354084e-12,-42.916664123535156
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,6,4038, draw,22.625,2.8314379442993066e-19,7.433680407342713e-12,-42.70833206176758
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,7,94507,_drawer,22.375,1.230539340887114e-19,4.508755348242577e-12,-43.541664123535156
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,7,94507,_drawer,22.125,1.230539340887114e-19,4.508755348242577e-12,-43.541664123535156
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,8,23492,Drawer,22.25,9.991209596177142e-20,3.978962558742749e-12,-43.749996185302734
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,8,23492,Drawer,21.875,8.112206149982145e-20,3.511422055901825e-12,-43.95833206176758
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,9,46622, dryer,21.75,4.342167657088625e-20,2.4133626954497833e-12,-44.58332824707031
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,9,46622, dryer,21.25,2.862518609581133e-20,1.879528650772233e-12,-45.0
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,student,10,95537, dresser,20.875,1.0100883405644017e-20,1.006039218945376e-12,-46.041664123535156
99,98,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to",26482, drawer,teacher,10,52071, drawable,20.75,1.244047006419649e-20,1.1399918552548738e-12,-45.83333206176758
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,1,220, ,59.0,1.0,1.0,0.0
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,1,220, ,58.25,1.0,1.0,0.0
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,2,16,1,19.0,1.1143859478563727e-29,4.24835413113866e-18,-66.66666412353516
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,2,16,1,19.0,3.8895891573115715e-29,8.993766055444109e-18,-65.41666412353516
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,3,62,_,13.5,1.1641367795059403e-33,1.7362054152806356e-20,-75.83332824707031
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,3,62,_,13.625,5.004353121229029e-33,4.1649403334400174e-20,-74.375
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,4,6006, door,12.0625,1.0604878406286735e-34,4.1238491671591654e-21,-78.22916412353516
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,4,93920, �,11.9375,3.0053473766614753e-34,7.704364264286734e-21,-77.1875
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,5,93920, �,11.9375,8.610464551321452e-35,3.639284098606831e-21,-78.4375
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,5,1599, X,11.25,9.555816278912558e-35,3.873997809109103e-21,-78.33332824707031
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,6,508, [,11.625,5.114860036494012e-35,2.6625570669018152e-21,-78.95832824707031
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,6,6006, door,11.1875,8.610464551321452e-35,3.639284098606831e-21,-78.4375
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,7,18137, �,11.4375,3.7421113625161984e-35,2.2073373211011147e-21,-79.27082824707031
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,7,18137, �,11.0,6.29955056431282e-35,3.0170724198855863e-21,-78.75
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,8,1599, X,11.375,3.371906406291508e-35,2.0736014415381835e-21,-79.375
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,8,198,"
",11.0,6.29955056431282e-35,3.0170724198855863e-21,-78.75
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,9,320, (,11.25,2.7377871840813123e-35,1.8299470718369496e-21,-79.58332824707031
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,9,508, [,10.9375,5.676382438033539e-35,2.834277217518088e-21,-78.85416412353516
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,student,10,198,"
",11.1875,2.466939338135878e-35,1.7190759911348256e-21,-79.6875
100,99,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer",220, ,teacher,10,320, (,10.5625,3.0383484048086644e-35,1.947968337296899e-21,-79.47916412353516
101,100,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer ",16,1,student,1,16,1,57.5,1.0,1.0,0.0
101,100,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer ",16,1,teacher,1,16,1,58.0,1.0,1.0,0.0
101,100,action 正文,"<reasoning>
I need to put a soapbottle on the toilet. First, I should locate the soapbottle. Since I am in a room with multiple drawers, it is likely that the soapbottle is inside one of them. I should check the drawers to find the soapbottle. The available actions include going to each drawer, so I will start by going to drawer 1 to search for the soapbottle.
</reasoning>

<action>go to drawer ",16,1,student,2,17,2,27.625,2.3754999993356537e-22,1.0603575851565739e-13,-49.791664123535156
